MARKER	PATH	SIZE_B	DATE	DECISION	REASON
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MUST_CHECK.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_ARCHE/ATO_atomic/ATO_MUST_CHECK.yaml	609	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	KEEP_BEST	best of 8 copies
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MYCEL_METAPHOR 2.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	KEEP_BEST	best of 14 copies
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_MYCEL_METAPHOR.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_MYCEL_METAPHOR.yaml	840	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEED_TERM 2.yaml	725	2025-11-22	KEEP_BEST	best of 8 copies
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM 2.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEED_TERM 2.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEED_TERM.yaml	725	2025-11-22	KEEP_BEST	best of 14 copies
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_PRESENCE_BINDING/ATO_atomic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEED_TERM.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_PRESENCE_BINDING/SEM_semantic/ATO_NEED_TERM.yaml	725	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATION.yaml	444	2025-11-22	KEEP_BEST	best of 10 copies
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATION.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_NEGATION.yaml	444	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	REVIEW_SMALLER	priority path but another copy has 50%+ more content
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	463	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_BIAS/ATO_NEGATIVE_FEEDBACK_TOKEN.yaml	948	2025-11-22	REVIEW_OLDER_BUT_LARGER	older but 485B larger - new version may be error
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	KEEP_BEST	best of 11 copies
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_NEGATIVE_JUDGEMENT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_NEGATIVE_JUDGEMENT.yaml	1246	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
